V8,V9,demAgeFull,demGender,demEduFull,demHisp,demRace,demPidNoLn,demPidLean,demPidClos,demCitizen,demRVoter,demRVoter2,demState,demZIP,nr1,nr1a,nr2,nr3,v16g5,v16g5a,demLL1,demCell,demCellP,demOwnHeal,demInsured,demInsType,demFluShot,demBinge,demSmoke,timQ45_4,demUnion,demUnionPP,demMarital,demInc,demInc2,invest,timQ51_1,timQ51_2,timQ51_3,timQ51_4,demOwn,demMove,demHHsize,timQ55_1,timQ55_2,timQ55_3,timQ55_4,demRelig,demEvang,demAttend,demReligImp,timQ62_1,timQ62_2,timQ62_3,timQ62_4,timQ64_1,timQ64_2,timQ64_3,timQ64_4,demMilHH1,demMilHH2,demUsr,demEmploy,Q156,demSmallb,industry,demCollar,timQ438_1,timQ438_2,timQ438_3,timQ438_4,demPolIdeo,Q450,demTea,Q689,Q95,timQ694_1,BF2,BF2_TEXT,BF3_4,BF3_5,BF3_6,BF3_7,BF3_7_TEXT,BF4,BF4_TEXT,wts,BF1_4NET,BF1_5NET,BF1_6NET,BF1_7NET,BF1_8NET,BF1_9NET,BF1_10NET,BF1_11NET,BF1_12NET,BF1_13NET,BF1_14NET,BF1_15NET,BF1_15_TEXTNET,BF3_4NET,BF3_5NET,BF3_6NET,BF3_7NET,BF3_7_TEXTNET,wts.1,v16g18,v16g18_ln
9/30/16 15:05,9/30/16 15:39,4,2,5,2,4,1,1,NA,1,1,1,39,547,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,6,2,NA,2,1,NA,3,2.722,14.203,15.51,4,2,1,9,3.915,3.915,6.015,1,11,1,2,2,13.479,24.838,25.427,4,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,2,6.466,6.466,7.042,1,6,3,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.702984729,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.702984729,2,NA
9/30/16 15:19,9/30/16 15:39,14,2,8,2,4,1,2,NA,1,1,1,36,2030,2,2,4,2,2,2,1,1,1,2,1,1,1,4,2,8,2,NA,2,5,NA,2,1.479,9.574,10.567,4,1,4,6,1.631,9.355,10.656,4,11,1,3,2,7.901,20.371,21.069,4,NA,NA,NA,NA,2,NA,2,1,1,1,7,2,3.115,3.115,4.14,1,6,3,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.784509588,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.784509588,2,NA
9/30/16 15:18,9/30/16 15:39,65,1,9,2,4,2,2,NA,1,1,1,47,788,1,1,1,2,1,1,1,1,3,2,1,1,1,2,2,6,2,NA,2,5,NA,1,2.41,11.593,13.073,4,1,4,6,2.004,6.828,9.16,3,1,2,3,2,2.368,11.639,12.983,4,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,1,2.007,2.007,3.45,1,3,2,2,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,0.622557181,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.622557181,1,NA
9/30/16 15:09,9/30/16 15:39,13,1,7,2,4,2,1,NA,1,1,1,33,143,1,2,2,4,1,1,1,1,2,2,1,1,1,6,2,7,2,NA,2,6,3,1,2.097,13.088,13.809,5,1,3,13,2.561,6.55,9.831,3,2,1,2,2,1.917,8.756,9.283,4,NA,NA,NA,NA,2,NA,1,2,1,2,NA,1,2.834,2.834,3.239,1,4,2,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.834676184,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0.834676184,1,NA
9/30/16 14:07,9/30/16 15:40,14,2,4,2,1,3,NA,2,1,1,1,33,267,1,2,2,2,2,1,1,1,1,2,1,5,1,4,1,8,1,1,2,4,NA,1,9.295,9.295,10.052,1,1,1,13,7.904,10.908,14.478,3,8,2,2,1,3.415,6.582,7.188,3,NA,NA,NA,NA,2,NA,1,1,1,1,2,1,1.724,1.724,2.455,1,4,1,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.385475392,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.385475392,1,NA
9/30/16 15:11,9/30/16 15:40,6,2,7,2,4,1,2,NA,1,1,1,15,2077,2,1,2,1,3,NA,2,1,1,2,1,3,1,4,2,7,2,NA,1,4,NA,3,2.069,9.699,10.718,5,1,5,9,2.764,8.189,9.565,3,1,1,2,1,4.433,15.325,16.097,4,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,13.519,13.519,14.37,1,5,3,1,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,0.976199381,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,0.976199381,2,NA
9/30/16 14:50,9/30/16 15:41,44,1,6,2,4,1,2,NA,1,1,1,12,4035,2,2,3,6,2,1,2,1,1,4,1,1,1,2,1,6,2,NA,2,5,NA,3,3.001,23.285,27.045,4,2,2,9,10.11,18.288,24.329,3,2,2,3,2,15.053,48.023,49.814,4,NA,NA,NA,NA,2,NA,2,3,2,3,8,2,7.877,7.877,9.514,1,5,2,1,NA,NA,NA,7,,NA,NA,NA,NA,,NA,,0.733621123,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,0.733621123,2,NA
9/30/16 15:12,9/30/16 15:41,9,2,5,2,4,1,1,NA,1,1,2,44,3126,2,1,3,3,2,1,2,1,1,5,1,3,2,8,2,8,2,NA,1,5,NA,3,3.221,15.983,17.26,4,1,5,9,9.837,18.253,20.018,3,2,1,4,1,13.647,39.635,40.325,4,NA,NA,NA,NA,2,NA,2,1,2,2,9,3,13.259,13.259,13.807,1,3,3,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.722570799,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0.722570799,2,NA
9/30/16 14:49,9/30/16 15:42,31,2,9,2,4,1,2,NA,1,1,1,10,1545,2,2,4,1,3,NA,2,1,1,3,1,1,2,50,2,8,1,1,2,4,NA,3,3.665,26.818,28.076,7,2,5,13,2.553,11.983,12.922,6,1,1,3,2,4.934,24.244,25.245,6,NA,NA,NA,NA,2,NA,2,1,1,2,8,2,11.483,11.483,12.9,1,6,3,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.649993501,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0.649993501,2,NA
9/30/16 14:54,9/30/16 15:42,9,2,2,1,5,4,NA,1,1,1,2,44,3075,1,1,1,1,1,2,1,1,1,3,1,1,1,86,1,6,2,NA,1,3,NA,1,2.798,14.624,15.422,8,2,1,4,1.411,8.323,9.126,4,12,2,5,1,15.124,32.461,33.211,3,NA,NA,NA,NA,2,NA,1,1,1,1,4,3,1.411,3.639,4.458,3,7,1,1,NA,NA,NA,NA,,1,NA,NA,NA,,1,,1.487867155,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1.487867155,2,NA
9/30/16 14:55,9/30/16 15:42,14,2,7,2,4,4,NA,3,1,1,1,19,2902,2,2,3,6,3,NA,2,1,1,2,1,4,2,7,2,6,2,NA,2,3,NA,3,2.026,12.607,14.928,4,2,2,6,4.155,13.966,16.884,3,10,2,4,3,7.004,16.327,17.212,3,NA,NA,NA,NA,2,NA,2,1,1,2,3,2,7.909,7.909,9.491,1,2,4,2,NA,NA,NA,10,,NA,NA,NA,NA,,NA,,0.847479344,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,0.847479344,3,2
9/30/16 13:54,9/30/16 15:42,25,2,7,2,4,1,1,NA,1,1,2,18,1810,2,2,3,3,3,NA,1,1,2,2,1,1,1,2,2,6,2,NA,2,4,NA,4,1.923,10.915,11.674,4,1,5,6,4.001,14.882,16.851,3,11,2,4,3,14.206,25.91,27.452,4,NA,NA,NA,NA,2,NA,2,7,NA,NA,NA,1,2.448,2.448,4.519,1,5,5,2,NA,NA,NA,10,,NA,NA,NA,NA,,NA,,0.860093022,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0.860093022,2,NA
9/30/16 14:47,9/30/16 15:42,18,1,5,2,4,1,1,NA,1,1,1,14,2614,2,2,4,3,2,1,2,1,1,2,1,4,2,2,2,7,2,NA,2,2,NA,2,2.553,16.222,17.525,4,1,5,6,5.129,16.415,20.952,3,1,1,1,1,4.474,20.722,21.519,4,NA,NA,NA,NA,2,NA,2,2,1,2,NA,2,5.908,5.908,7.129,1,7,1,1,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,0.842584041,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0.842584041,2,NA
9/30/16 15:20,9/30/16 15:43,30,2,6,2,4,2,2,NA,1,1,1,18,1879,2,2,2,2,3,NA,2,1,1,3,1,6,2,2,1,6,2,NA,4,1,NA,3,2.405,11.46,12.501,4,2,1,6,2.197,7.517,9.855,3,11,1,2,2,15.744,27.011,28.533,4,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,3,7.628,7.628,8.333,1,3,3,NA,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.689605269,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.689605269,3,2
9/30/16 15:19,9/30/16 15:44,17,2,3,2,4,4,NA,1,1,1,1,34,1063,2,1,2,1,1,3,1,2,NA,4,1,6,2,2,1,7,2,NA,2,2,NA,3,3.025,13.105,14.236,4,1,3,9,4.389,11.085,14.272,3,12,2,6,4,3.755,12.124,13.017,3,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,3,8.065,8.065,8.859,1,8,5,2,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,1.971832901,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1.971832901,3,1
9/30/16 15:23,9/30/16 15:45,11,2,5,2,4,2,1,NA,1,1,1,5,3747,1,1,1,5,1,1,1,1,1,3,1,1,2,50,2,8,2,NA,6,6,2,2,1.714,13.559,15.117,5,3,6,13,2.899,8.693,10.836,3,9,2,6,4,3.164,9.917,10.41,3,NA,NA,NA,NA,2,NA,2,1,1,2,6,2,5.102,5.102,5.705,1,2,2,2,NA,NA,NA,11,,NA,NA,NA,NA,,NA,,0.759325958,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,0.759325958,1,NA
9/30/16 15:10,9/30/16 15:47,8,2,9,2,4,4,NA,1,1,1,1,11,1241,2,1,3,1,3,NA,2,1,1,1,1,4,1,52,1,6,2,NA,1,2,NA,2,1.803,17.927,19.431,5,3,1,4,3.917,7.749,8.903,3,2,2,6,4,2.102,16.665,17.038,5,NA,NA,NA,NA,2,NA,2,2,1,1,NA,1,2.568,2.568,3.653,1,4,4,2,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,0.68106545,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,0.68106545,1,NA
9/30/16 15:13,9/30/16 15:47,36,2,5,2,4,1,2,NA,1,1,1,50,2399,2,2,4,3,2,1,1,1,2,3,1,6,1,2,1,9,2,NA,2,2,NA,3,2.79,14.942,16.509,4,1,3,13,2.047,10.727,13.617,4,11,1,4,1,14.756,34.153,35.253,4,NA,NA,NA,NA,2,NA,1,8,NA,NA,NA,2,5.49,5.49,6.596,1,8,2,1,NA,NA,NA,9,,NA,NA,NA,NA,,NA,,0.794346484,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,0.794346484,1,NA
9/30/16 15:24,9/30/16 15:48,15,2,6,2,4,1,2,NA,1,1,2,13,3433,2,1,2,1,2,1,2,1,1,3,2,NA,1,4,1,6,2,NA,2,3,NA,3,2.406,11.329,11.925,5,2,2,15,1.82,9.158,12.741,4,2,2,6,3,6.91,19.449,19.879,4,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,2,2.306,2.306,2.917,1,5,1,1,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,0.759325958,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0.759325958,2,NA
9/30/16 15:23,9/30/16 15:48,42,2,9,1,4,1,2,NA,1,1,1,6,3331,2,2,4,1,2,1,2,1,1,3,2,NA,2,6,2,6,2,NA,4,4,NA,3,3.775,16.431,18.161,5,1,5,4,1.829,7.257,22.776,4,2,2,1,2,3.383,20.553,38.269,5,NA,NA,NA,NA,2,NA,3,1,2,2,7,2,2.951,2.951,3.911,1,7,2,1,NA,NA,NA,NA,,NA,NA,NA,1,spanish,4,spanish,0.939940005,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,0.939940005,2,NA
9/30/16 15:06,9/30/16 15:48,12,2,4,2,3,3,NA,3,1,1,1,21,728,1,1,1,6,1,1,1,1,2,2,1,6,1,2,NA,7,2,NA,2,1,NA,3,3.856,17.356,18.355,4,3,1,6,3.164,11.906,16.255,3,11,1,1,1,12.208,38.2,38.972,5,NA,NA,NA,NA,2,NA,1,1,2,2,7,3,8.22,8.22,9.101,1,3,3,2,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,1.35714998,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.35714998,1,NA
9/30/16 15:22,9/30/16 15:48,40,2,3,2,4,2,1,NA,1,1,1,34,994,2,2,2,1,1,1,1,1,1,3,1,1,2,82,1,6,2,NA,2,3,NA,2,4.174,16.14,17.131,4,2,4,13,2.655,12.8,14.316,3,12,2,6,4,10.598,22.786,23.596,4,NA,NA,NA,NA,1,2,2,1,1,1,4,2,4.673,4.673,5.825,1,1,1,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.881872834,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.881872834,1,NA
9/30/16 14:09,9/30/16 15:48,50,2,5,2,4,2,2,NA,1,1,1,39,491,2,2,2,4,1,1,1,1,2,3,1,5,1,91,2,10,2,NA,2,2,NA,2,3.208,25.327,27.049,7,1,5,6,3.397,15.313,18.059,4,1,2,2,1,3.74,34.988,36.842,7,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,2,9.586,9.586,10.891,1,4,3,2,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,0.634764853,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,0.634764853,1,NA
9/30/16 15:15,9/30/16 15:49,13,2,5,2,3,2,1,NA,1,1,1,41,1139,1,1,1,1,3,NA,1,1,1,2,1,1,2,7,2,1,2,NA,1,2,NA,2,5.112,29.994,30.878,5,3,1,6,9.911,23.073,26.167,3,11,1,4,1,13.25,42.078,43.129,4,NA,NA,NA,NA,1,2,3,1,1,1,8,2,8.789,8.789,9.704,1,8,3,2,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,1.35714998,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.35714998,1,NA
9/30/16 15:03,9/30/16 15:49,18,1,9,1,4,2,1,NA,1,1,1,10,1445,1,1,1,3,1,1,1,1,1,2,1,3,1,47,1,11,2,NA,2,6,2,1,3.45,29.77,40.834,7,1,5,13,2.376,16.379,16.759,6,2,2,2,1,2.22,44.866,47.148,6,NA,NA,NA,NA,2,NA,1,1,1,1,8,2,1.958,3.023,6.157,2,6,3,1,NA,NA,NA,NA,,NA,NA,NA,1,venezolano,4,venezolano,0.948758208,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,0.948758208,1,NA
9/30/16 15:03,9/30/16 15:50,54,1,3,2,4,1,1,NA,1,1,1,43,1719,2,1,4,4,2,1,1,1,2,4,1,5,1,2,1,6,2,NA,2,2,NA,3,2.851,19.402,21.213,4,1,7,9,3.628,15.618,20.74,3,2,2,2,1,4.982,30.591,32.11,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,2,4.93,4.93,6.228,1,2,2,2,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,1.802438711,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1.802438711,2,NA
9/30/16 14:08,9/30/16 15:51,41,2,5,2,4,1,1,NA,1,1,1,34,974,2,1,4,2,2,1,1,1,1,2,1,4,1,2,2,6,2,NA,2,4,NA,2,2.568,17.118,18.708,4,1,4,6,3.304,10.697,15.794,3,1,1,2,2,3.976,18.263,19.516,5,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,2,18.061,18.061,19.569,1,7,2,1,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.689605269,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,0.689605269,2,NA
9/30/16 15:14,9/30/16 15:52,26,2,3,2,4,1,2,NA,1,1,1,32,3589,2,2,4,3,2,1,1,1,2,1,1,1,2,6,1,6,2,NA,2,5,NA,2,16.505,37.666,41.095,5,2,2,21,2.843,12.033,15.714,3,11,1,5,1,30.169,60.462,62.153,4,NA,NA,NA,NA,1,2,1,4,NA,NA,NA,2,7.395,7.395,8.769,1,6,3,1,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,2.102975684,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.102975684,2,NA
9/30/16 15:12,9/30/16 15:52,31,2,4,2,3,2,2,NA,1,1,1,31,130,2,1,3,5,1,1,1,1,2,4,1,1,2,4,2,6,2,NA,4,3,NA,2,4.384,30.283,32.279,4,2,3,6,3.435,12.509,15.47,3,11,1,5,2,20.361,49.98,51.614,5,NA,NA,NA,NA,2,NA,2,1,1,2,7,3,7.138,7.138,8.814,1,4,3,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.26012461,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.26012461,3,1
9/30/16 15:13,9/30/16 15:53,10,2,4,2,4,1,1,NA,1,1,1,6,3386,2,2,4,2,2,1,2,1,1,1,1,1,2,2,2,6,2,NA,2,5,NA,3,2.174,13.378,14.247,4,1,1,13,2.081,6.495,9.776,3,1,1,2,1,7.456,22.418,24.302,4,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,1,3.692,3.692,5.349,1,7,2,1,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.759325958,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,0.759325958,2,NA
9/30/16 15:32,9/30/16 15:53,14,2,9,2,4,2,1,NA,1,1,1,44,3287,1,1,1,5,1,1,1,1,1,1,1,1,1,4,1,7,2,NA,2,5,NA,1,2.482,10.618,12.823,6,1,4,15,1.123,8.435,10.874,3,2,1,2,1,6.449,14.08,15.831,5,NA,NA,NA,NA,2,NA,1,3,1,1,8,1,2.802,2.802,4.046,1,7,1,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.68106545,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.68106545,1,NA
9/30/16 15:41,9/30/16 15:54,18,2,6,2,4,2,1,NA,1,1,1,33,298,2,2,1,5,1,1,2,1,1,3,1,1,1,2,1,10,2,NA,6,5,NA,2,1.986,9.442,10.282,4,2,1,6,0.975,4.894,6.263,5,9,2,6,4,2.055,6.536,7.359,3,NA,NA,NA,NA,2,NA,2,1,1,1,8,1,2.667,2.667,3.418,1,1,1,2,NA,NA,NA,12,Greek,NA,NA,NA,NA,,NA,,0.702984729,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,0.702984729,1,NA
9/30/16 15:41,9/30/16 15:54,18,1,9,2,4,2,1,NA,1,1,1,47,665,1,1,1,5,1,1,1,2,NA,1,1,1,1,61,1,6,2,NA,2,5,NA,1,2.164,12.22,15.566,6,1,4,9,3.568,9.712,12.66,3,2,1,1,1,3.963,9.539,10.99,4,NA,NA,NA,NA,2,NA,1,3,2,1,4,1,1.872,1.872,2.933,1,1,1,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.689465066,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.689465066,1,NA
9/30/16 15:24,9/30/16 15:54,30,2,5,2,4,2,2,NA,1,1,2,10,1517,1,2,2,7,1,1,2,1,1,1,1,6,2,2,2,6,2,NA,6,3,NA,3,14.675,20.854,21.712,4,1,5,9,4.753,12.278,33.086,3,1,2,6,1,26.614,41.84,42.66,4,NA,NA,NA,NA,2,NA,2,3,2,3,8,1,1.753,1.753,2.505,1,3,2,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.689605269,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.689605269,1,NA
9/30/16 15:23,9/30/16 15:55,14,2,3,2,4,2,2,NA,1,1,1,29,3622,2,2,2,1,3,NA,2,1,1,2,1,4,2,2,1,6,2,NA,1,1,NA,4,4.437,26.924,28.339,4,2,3,9,2.315,9.397,16.422,3,12,2,6,3,15.459,24.544,25.435,3,NA,NA,NA,NA,2,NA,1,8,NA,NA,NA,3,7.952,9.074,9.869,2,1,3,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,2.072134534,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.072134534,1,NA
9/30/16 15:13,9/30/16 15:56,19,2,6,2,1,1,1,NA,1,1,1,39,418,2,1,3,2,2,1,1,1,1,1,1,1,2,2,1,6,2,NA,2,6,1,1,2.854,13.819,16.167,5,1,4,13,3.025,12.271,14.711,4,1,1,4,1,9.871,20.502,21.471,4,NA,NA,NA,NA,2,NA,2,1,2,2,7,2,3.807,3.807,6.33,1,6,2,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.391212715,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,0.391212715,2,NA
9/30/16 15:22,9/30/16 15:56,6,2,3,2,1,3,NA,3,1,1,1,27,2531,2,1,1,1,3,NA,1,1,3,1,1,6,2,2,1,7,2,NA,1,1,NA,3,3.943,19.843,21.484,5,2,1,6,8,20.93,24.185,3,12,2,6,2,9.146,14.405,16.223,3,NA,NA,NA,NA,2,NA,2,8,NA,NA,NA,3,7.752,7.752,8.81,1,2,4,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.136236448,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.136236448,3,2
9/30/16 15:41,9/30/16 15:57,10,1,3,2,4,4,NA,3,1,1,1,34,992,2,2,1,1,3,NA,1,1,1,1,1,2,1,4,2,1,2,NA,2,6,4,4,2.196,12.777,13.847,5,1,1,13,3.28,10.907,11.285,4,9,2,1,4,4.347,11.991,13.283,4,NA,NA,NA,NA,2,NA,2,3,1,1,4,1,2.449,4.674,5.665,3,8,5,2,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,1.996151617,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1.996151617,3,1
9/30/16 15:39,9/30/16 15:57,17,1,6,2,4,3,NA,3,1,1,1,50,2408,2,2,5,6,2,2,2,1,1,2,1,1,2,2,1,7,2,NA,1,3,NA,2,2.069,21.583,23.401,6,1,5,4,2.252,13.082,14.225,4,2,2,4,3,2.066,14.96,16.354,4,NA,NA,NA,NA,2,NA,1,1,1,1,8,1,1.471,1.471,2.098,1,2,3,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.842584041,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.842584041,1,NA
9/30/16 15:23,9/30/16 15:57,17,2,7,2,4,2,1,NA,1,1,1,33,231,2,2,2,6,1,1,1,1,1,3,1,1,2,4,2,6,2,NA,2,3,NA,2,4.409,38.212,40.32,5,2,1,9,5.03,12.718,15.157,3,2,2,5,3,1.757,21.401,23.061,4,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,2,5.813,5.813,7.187,1,2,3,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.824507491,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.824507491,1,NA
9/30/16 15:30,9/30/16 15:58,28,2,3,2,4,3,NA,2,1,1,1,15,2134,2,1,4,1,2,1,1,1,2,2,1,5,2,2,1,7,2,NA,2,3,NA,3,3.606,13.98,15.13,4,2,4,6,5.769,12.417,15.493,3,1,1,2,1,8.293,31.313,32.308,5,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,2,7.776,7.776,8.995,1,7,1,1,NA,NA,NA,6,,NA,NA,NA,NA,,NA,,2.305132094,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2.305132094,2,NA
9/30/16 14:08,9/30/16 15:58,9,2,7,2,4,1,1,NA,1,1,1,23,2201,2,1,3,1,2,2,1,1,1,1,1,1,2,6,2,6,2,NA,1,2,NA,2,1.269,5.964,6.676,5,3,3,4,4.44,7.4,10.519,3,1,2,3,1,1.362,9.874,10.402,4,NA,NA,NA,NA,2,NA,2,1,1,1,8,1,13.211,13.211,13.788,1,6,2,2,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,0.976199381,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,0.976199381,2,NA
9/30/16 15:22,9/30/16 15:59,14,2,7,2,4,2,1,NA,1,1,1,39,552,1,1,1,5,1,1,1,1,1,2,1,4,2,4,2,31,2,NA,1,4,NA,3,3.262,24.652,26.042,27,3,7,8,51.253,70.315,73.187,9,2,2,4,2,5.193,41.026,43.791,25,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,22.941,22.941,29.886,1,1,2,2,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,0.824507491,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0.824507491,1,NA
9/30/16 15:27,9/30/16 16:00,36,1,3,2,1,1,2,NA,1,1,2,7,2583,2,2,4,1,2,2,2,1,1,2,2,NA,2,5,1,5,2,NA,6,2,NA,3,2.161,15.941,17.282,4,2,5,6,2.991,11.865,15.489,4,1,2,5,3,3.551,20.123,21.304,4,NA,NA,NA,NA,1,2,2,7,NA,NA,NA,2,5.499,5.499,6.453,1,4,3,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.016318758,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.016318758,2,NA
9/30/16 15:36,9/30/16 16:00,6,2,7,2,4,3,NA,1,1,1,1,47,781,2,1,1,5,1,1,2,1,1,2,1,1,2,77,1,6,2,NA,1,3,NA,2,1.659,14.482,16.318,4,2,1,4,3.703,11.889,14.008,3,12,2,6,4,5.201,15.481,17.507,3,NA,NA,NA,NA,2,NA,2,1,1,1,8,1,3.504,6.592,7.496,2,2,3,1,NA,NA,NA,6,,NA,NA,NA,NA,,NA,,0.847479344,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,0.847479344,1,NA
9/30/16 15:33,9/30/16 16:00,11,2,2,2,3,3,NA,3,1,1,1,39,402,2,2,2,2,3,NA,2,2,NA,3,1,6,2,5,1,6,2,NA,1,1,NA,3,5.926,21.104,22.592,4,2,1,4,2.303,16.769,19.817,3,12,2,6,4,13.505,33.403,34.505,3,NA,NA,NA,NA,2,NA,2,8,NA,NA,NA,3,9.332,9.332,12.488,1,8,5,2,NA,NA,NA,12,,NA,NA,NA,NA,,NA,,3.603155712,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3.603155712,3,NA
9/30/16 15:26,9/30/16 16:02,52,2,3,2,4,2,1,NA,1,1,1,10,1462,1,1,2,4,1,1,1,1,2,3,1,4,2,2,1,6,2,NA,5,3,NA,3,3.116,26.344,28.868,4,1,5,9,8.645,23.404,27.305,4,2,2,4,3,2.769,26.832,30.333,7,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,3.71,5.837,8.905,2,4,4,2,NA,NA,NA,6,,NA,NA,NA,NA,,NA,,1.78047996,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1.78047996,1,NA
